sample_id,true_digit,is_anomaly,reconstruction_loss,leaf_assignment
170,6,0,116.11793,0
171,8,0,116.11793,0
172,5,0,116.11793,0
173,0,0,116.11793,1
174,7,0,116.11793,0
175,4,0,116.11793,0
176,9,0,116.11793,0
177,7,0,116.11793,0
178,8,0,116.11793,0
179,3,0,116.11793,0
180,1,0,116.11793,0
181,1,0,116.11793,0
182,8,0,116.11793,0
183,3,0,116.11793,1
184,6,0,116.11793,0
185,1,0,116.11793,0
186,0,0,116.11793,1
187,3,0,116.11793,1
188,1,0,116.11793,0
189,0,0,116.11793,1
190,0,0,116.11793,0
191,1,0,116.11793,0
192,7,0,116.11793,0
193,7,0,116.11793,0
194,3,0,116.11793,1
195,0,0,116.11793,0
196,4,0,116.11793,0
197,6,0,116.11793,0
198,5,0,116.11793,0
199,6,0,116.11793,1
200,4,0,116.11793,1
201,7,0,116.11793,0
202,1,0,116.11793,0
203,8,0,116.11793,1
204,9,0,116.11793,0
205,9,0,116.11793,0
206,3,0,116.11793,0
207,0,0,116.11793,1
208,7,0,116.11793,0
209,1,0,116.11793,0
210,0,0,116.11793,0
211,0,0,116.11793,1
212,3,0,116.11793,1
213,5,0,116.11793,0
214,4,0,116.11793,0
215,6,0,116.11793,1
216,5,0,116.11793,0
217,8,0,116.11793,0
218,6,0,116.11793,1
219,3,0,116.11793,1
220,7,0,116.11793,0
221,5,0,116.11793,0
222,8,0,116.11793,1
223,0,0,116.11793,0
224,9,0,116.11793,0
225,1,0,116.11793,0
226,0,0,116.11793,1
227,3,0,116.11793,0
228,1,0,116.11793,0
229,3,0,116.11793,0
230,3,0,116.11793,1
231,6,0,116.11793,0
232,4,0,116.11793,0
233,7,0,116.11793,0
234,5,0,116.11793,0
235,0,0,116.11793,0
236,6,0,116.11793,1
237,7,0,116.11793,0
238,9,0,116.11793,0
239,8,0,116.11793,1
240,5,0,116.11793,1
241,9,0,116.11793,0
242,1,0,116.11793,0
243,1,0,116.11793,0
244,4,0,116.11793,0
245,4,0,116.11793,0
246,5,0,116.11793,0
247,6,0,116.11793,1
248,4,0,116.11793,0
249,1,0,116.11793,0
250,5,0,116.11793,1
251,3,0,116.11793,1
252,9,0,116.11793,0
253,3,0,116.11793,1
254,9,0,116.11793,0
255,0,0,116.11793,1
256,7,1,176.24088,0
257,2,1,176.24088,0
258,1,1,176.24088,0
259,0,1,176.24088,1
260,4,1,176.24088,0
261,1,1,176.24088,0
262,4,1,176.24088,0
263,9,1,176.24088,0
264,5,1,176.24088,1
265,9,1,176.24088,0
266,0,1,176.24088,1
267,6,1,176.24088,0
268,9,1,176.24088,0
269,0,1,176.24088,0
270,1,1,176.24088,0
271,5,1,176.24088,0
272,9,1,176.24088,0
273,7,1,176.24088,0
274,3,1,176.24088,0
275,4,1,176.24088,0
276,9,1,176.24088,0
277,6,1,176.24088,0
278,6,1,176.24088,0
279,5,1,176.24088,0
280,4,1,176.24088,0
281,0,1,176.24088,1
282,7,1,176.24088,0
283,4,1,176.24088,0
284,0,1,176.24088,1
285,1,1,176.24088,0
286,3,1,176.24088,0
287,1,1,176.24088,0
288,3,1,176.24088,0
289,4,1,176.24088,0
290,7,1,176.24088,0
291,2,1,176.24088,1
292,7,1,176.24088,0
293,1,1,176.24088,0
294,2,1,176.24088,0
295,1,1,176.24088,0
296,1,1,176.24088,0
297,7,1,176.24088,0
298,4,1,176.24088,0
299,2,1,176.24088,0
300,3,1,176.24088,0
301,5,1,176.24088,0
302,1,1,176.24088,0
303,2,1,176.24088,0
304,4,1,176.24088,0
305,4,1,176.24088,0
306,6,1,176.24088,1
307,3,1,176.24088,0
308,5,1,176.24088,0
309,5,1,176.24088,0
310,6,1,176.24088,1
311,0,1,176.24088,0
312,4,1,176.24088,0
313,1,1,176.24088,0
314,9,1,176.24088,0
315,5,1,176.24088,0
316,7,1,176.24088,0
317,8,1,176.24088,1
318,9,1,176.24088,0
319,3,1,176.24088,0
320,7,1,176.24088,0
321,4,1,176.24088,0
322,6,1,176.24088,0
323,4,1,176.24088,0
324,3,1,176.24088,0
325,0,1,176.24088,0
326,7,1,176.24088,0
327,0,1,176.24088,1
328,2,1,176.24088,1
329,9,1,176.24088,0
330,1,1,176.24088,0
331,7,1,176.24088,0
332,3,1,176.24088,0
333,2,1,176.24088,0
334,9,1,176.24088,0
335,7,1,176.24088,0
336,7,1,176.24088,0
337,6,1,176.24088,0
338,2,1,176.24088,1
339,7,1,176.24088,0
340,8,1,176.24088,0
341,4,1,176.24088,0
342,7,1,176.24088,0
343,3,1,176.24088,0
344,6,1,176.24088,0
345,1,1,176.24088,0
346,3,1,176.24088,0
347,6,1,176.24088,0
348,9,1,176.24088,0
349,3,1,176.24088,0
350,1,1,176.24088,0
351,4,1,176.24088,0
352,1,1,176.24088,0
353,7,1,176.24088,0
354,6,1,176.24088,0
355,9,1,176.24088,0
356,6,1,176.24088,0
357,0,1,176.24088,0
358,5,1,176.24088,0
359,4,1,176.24088,0
360,9,1,176.24088,0
361,9,1,176.24088,0
362,2,1,176.24088,1
363,1,1,176.24088,0
364,9,1,176.24088,0
365,4,1,176.24088,0
366,8,1,176.24088,1
367,7,1,176.24088,0
368,3,1,176.24088,0
369,9,1,176.24088,0
370,7,1,176.24088,0
371,4,1,176.24088,0
372,4,1,176.24088,0
373,4,1,176.24088,1
374,9,1,176.24088,0
375,2,1,176.24088,0
376,5,1,176.24088,0
377,4,1,176.24088,0
378,7,1,176.24088,0
379,6,1,176.24088,1
380,7,1,176.24088,0
381,9,1,176.24088,0
382,0,1,176.24088,0
383,5,1,176.24088,0
384,8,1,176.24088,0
385,5,1,176.24088,0
386,6,1,176.24088,1
387,6,1,176.24088,1
388,5,1,176.24088,0
389,7,1,176.24088,0
390,8,1,176.24088,0
391,1,1,176.24088,0
392,0,1,176.24088,0
393,1,1,176.24088,0
394,6,1,176.24088,0
395,4,1,176.24088,0
396,6,1,176.24088,0
397,7,1,176.24088,0
398,3,1,176.24088,0
399,1,1,176.24088,0
400,7,1,176.24088,0
401,1,1,176.24088,0
402,8,1,176.24088,0
403,2,1,176.24088,1
404,0,1,176.24088,0
405,2,1,176.24088,0
406,9,1,176.24088,0
407,9,1,176.24088,0
408,5,1,176.24088,0
409,5,1,176.24088,0
410,1,1,176.24088,0
411,5,1,176.24088,0
412,6,1,176.24088,0
413,0,1,176.24088,0
414,3,1,176.24088,0
415,4,1,176.24088,0
416,4,1,176.24088,0
417,6,1,176.24088,1
418,5,1,176.24088,0
419,4,1,176.24088,1
420,6,1,176.24088,0
421,5,1,176.24088,0
422,4,1,176.24088,0
423,5,1,176.24088,0
424,1,1,176.24088,0
425,4,1,176.24088,0
426,4,1,176.24088,0
427,7,1,176.24088,0
428,2,1,176.24088,1
429,3,1,176.24088,0
430,2,1,176.24088,1
431,7,1,176.24088,0
432,1,1,176.24088,0
433,8,1,176.24088,0
434,1,1,176.24088,0
435,8,1,176.24088,0
436,1,1,176.24088,0
437,8,1,176.24088,0
438,5,1,176.24088,0
439,0,1,176.24088,1
440,8,1,176.24088,0
441,9,1,176.24088,0
442,2,1,176.24088,0
443,5,1,176.24088,0
444,0,1,176.24088,1
445,1,1,176.24088,0
446,1,1,176.24088,0
447,1,1,176.24088,0
448,0,1,176.24088,1
449,9,1,176.24088,0
450,0,1,176.24088,0
451,3,1,176.24088,0
452,1,1,176.24088,0
453,6,1,176.24088,1
454,4,1,176.24088,0
455,2,1,176.24088,1
456,3,1,176.24088,1
457,6,1,176.24088,1
458,1,1,176.24088,0
459,1,1,176.24088,0
460,1,1,176.24088,0
461,3,1,176.24088,0
462,9,1,176.24088,0
463,5,1,176.24088,0
464,2,1,176.24088,1
465,9,1,176.24088,0
466,4,1,176.24088,0
467,5,1,176.24088,0
468,9,1,176.24088,0
469,3,1,176.24088,0
470,9,1,176.24088,0
471,0,1,176.24088,1
472,3,1,176.24088,0
473,6,1,176.24088,0
474,5,1,176.24088,0
475,5,1,176.24088,0
476,7,1,176.24088,0
477,2,1,176.24088,1
478,2,1,176.24088,1
479,7,1,176.24088,0
480,1,1,176.24088,0
481,2,1,176.24088,1
482,8,1,176.24088,0
483,4,1,176.24088,0
484,1,1,176.24088,0
485,7,1,176.24088,0
486,3,1,176.24088,0
487,3,1,176.24088,0
488,8,1,176.24088,0
489,8,1,176.24088,0
490,7,1,176.24088,0
491,9,1,176.24088,0
492,2,1,176.24088,0
493,2,1,176.24088,0
494,4,1,176.24088,0
495,1,1,176.24088,0
496,5,1,176.24088,0
497,9,1,176.24088,0
498,8,1,176.24088,1
499,7,1,176.24088,0
500,2,1,176.24088,0
501,3,1,176.24088,0
502,0,1,176.24088,1
503,4,1,176.24088,1
504,4,1,176.24088,1
505,2,1,176.24088,0
506,4,1,176.24088,0
507,1,1,176.24088,0
508,9,1,176.24088,0
509,5,1,176.24088,0
510,7,1,176.24088,0
511,7,1,176.24088,0
512,2,1,181.01804,0
513,8,1,181.01804,0
514,2,1,181.01804,1
515,6,1,181.01804,0
516,8,1,181.01804,0
517,5,1,181.01804,0
518,7,1,181.01804,0
519,7,1,181.01804,0
520,9,1,181.01804,0
521,1,1,181.01804,0
522,8,1,181.01804,0
523,1,1,181.01804,0
524,8,1,181.01804,0
525,0,1,181.01804,0
526,3,1,181.01804,0
527,0,1,181.01804,1
528,1,1,181.01804,0
529,9,1,181.01804,0
530,9,1,181.01804,0
531,4,1,181.01804,0
532,1,1,181.01804,0
533,8,1,181.01804,0
534,2,1,181.01804,1
535,1,1,181.01804,0
536,2,1,181.01804,0
537,9,1,181.01804,0
538,7,1,181.01804,0
539,5,1,181.01804,0
540,9,1,181.01804,0
541,2,1,181.01804,0
542,6,1,181.01804,0
543,4,1,181.01804,0
544,1,1,181.01804,0
545,5,1,181.01804,0
546,8,1,181.01804,0
547,2,1,181.01804,1
548,9,1,181.01804,0
549,2,1,181.01804,0
550,0,1,181.01804,0
551,4,1,181.01804,0
552,0,1,181.01804,1
553,0,1,181.01804,0
554,2,1,181.01804,0
555,8,1,181.01804,0
556,4,1,181.01804,0
557,7,1,181.01804,0
558,1,1,181.01804,0
559,2,1,181.01804,0
560,4,1,181.01804,0
561,0,1,181.01804,0
562,2,1,181.01804,0
563,7,1,181.01804,0
564,4,1,181.01804,0
565,3,1,181.01804,0
566,3,1,181.01804,0
567,0,1,181.01804,1
568,0,1,181.01804,1
569,3,1,181.01804,0
570,1,1,181.01804,0
571,9,1,181.01804,1
572,6,1,181.01804,0
573,5,1,181.01804,0
574,2,1,181.01804,1
575,5,1,181.01804,0
576,9,1,181.01804,0
577,2,1,181.01804,0
578,9,1,181.01804,0
579,3,1,181.01804,0
580,0,1,181.01804,0
581,4,1,181.01804,0
582,2,1,181.01804,1
583,0,1,181.01804,1
584,7,1,181.01804,0
585,1,1,181.01804,0
586,1,1,181.01804,0
587,2,1,181.01804,0
588,1,1,181.01804,0
589,5,1,181.01804,0
590,3,1,181.01804,0
591,3,1,181.01804,0
592,9,1,181.01804,0
593,7,1,181.01804,0
594,8,1,181.01804,0
595,6,1,181.01804,0
596,5,1,181.01804,0
597,6,1,181.01804,0
598,1,1,181.01804,0
599,3,1,181.01804,0
600,8,1,181.01804,0
601,1,1,181.01804,0
602,0,1,181.01804,1
603,5,1,181.01804,0
604,1,1,181.01804,0
605,3,1,181.01804,0
606,1,1,181.01804,0
607,5,1,181.01804,0
608,5,1,181.01804,0
609,6,1,181.01804,1
610,1,1,181.01804,0
611,8,1,181.01804,0
612,5,1,181.01804,0
613,1,1,181.01804,0
614,7,1,181.01804,0
615,9,1,181.01804,0
616,4,1,181.01804,0
617,6,1,181.01804,0
618,2,1,181.01804,0
619,2,1,181.01804,0
620,5,1,181.01804,0
621,0,1,181.01804,0
622,6,1,181.01804,0
623,5,1,181.01804,0
624,6,1,181.01804,0
625,3,1,181.01804,0
626,7,1,181.01804,0
627,2,1,181.01804,0
628,0,1,181.01804,0
629,8,1,181.01804,0
630,8,1,181.01804,0
631,5,1,181.01804,0
632,4,1,181.01804,0
633,1,1,181.01804,0
634,1,1,181.01804,0
635,4,1,181.01804,0
636,0,1,181.01804,0
637,3,1,181.01804,0
638,3,1,181.01804,0
639,7,1,181.01804,0
640,6,1,181.01804,1
641,1,1,181.01804,0
642,6,1,181.01804,1
643,2,1,181.01804,0
644,1,1,181.01804,0
645,9,1,181.01804,0
646,2,1,181.01804,1
647,8,1,181.01804,0
648,6,1,181.01804,0
649,1,1,181.01804,0
650,9,1,181.01804,0
651,5,1,181.01804,0
652,2,1,181.01804,1
653,5,1,181.01804,0
654,4,1,181.01804,0
655,4,1,181.01804,1
656,2,1,181.01804,1
657,8,1,181.01804,0
658,3,1,181.01804,0
659,8,1,181.01804,0
660,2,1,181.01804,0
661,4,1,181.01804,1
662,5,1,181.01804,0
663,0,1,181.01804,1
664,3,1,181.01804,1
665,1,1,181.01804,0
666,7,1,181.01804,0
667,7,1,181.01804,0
668,5,1,181.01804,0
669,7,1,181.01804,0
670,9,1,181.01804,0
671,7,1,181.01804,0
672,1,1,181.01804,0
673,9,1,181.01804,0
674,2,1,181.01804,1
675,1,1,181.01804,0
676,4,1,181.01804,0
677,2,1,181.01804,1
678,9,1,181.01804,0
679,2,1,181.01804,0
680,0,1,181.01804,1
681,4,1,181.01804,0
682,9,1,181.01804,0
683,1,1,181.01804,0
684,4,1,181.01804,0
685,8,1,181.01804,0
686,1,1,181.01804,0
687,8,1,181.01804,0
688,4,1,181.01804,0
689,5,1,181.01804,0
690,9,1,181.01804,0
691,8,1,181.01804,0
692,8,1,181.01804,0
693,3,1,181.01804,0
694,7,1,181.01804,0
695,6,1,181.01804,0
696,0,1,181.01804,1
697,0,1,181.01804,0
698,3,1,181.01804,0
699,0,1,181.01804,0
700,2,1,181.01804,1
701,6,1,181.01804,0
702,6,1,181.01804,0
703,4,1,181.01804,0
704,9,1,181.01804,0
705,3,1,181.01804,0
706,3,1,181.01804,0
707,3,1,181.01804,0
708,2,1,181.01804,0
709,3,1,181.01804,0
710,9,1,181.01804,0
711,1,1,181.01804,0
712,2,1,181.01804,0
713,6,1,181.01804,0
714,8,1,181.01804,0
715,0,1,181.01804,1
716,5,1,181.01804,0
717,6,1,181.01804,0
718,6,1,181.01804,0
719,6,1,181.01804,1
720,3,1,181.01804,0
721,8,1,181.01804,0
722,8,1,181.01804,1
723,2,1,181.01804,0
724,7,1,181.01804,1
725,5,1,181.01804,0
726,8,1,181.01804,0
727,9,1,181.01804,0
728,6,1,181.01804,0
729,1,1,181.01804,0
730,8,1,181.01804,0
731,4,1,181.01804,1
732,1,1,181.01804,0
733,2,1,181.01804,1
734,5,1,181.01804,0
735,9,1,181.01804,0
736,1,1,181.01804,0
737,9,1,181.01804,0
738,7,1,181.01804,0
739,5,1,181.01804,0
740,4,1,181.01804,0
741,0,1,181.01804,1
742,8,1,181.01804,0
743,9,1,181.01804,0
744,9,1,181.01804,0
745,1,1,181.01804,0
746,0,1,181.01804,0
747,5,1,181.01804,0
748,2,1,181.01804,1
749,3,1,181.01804,0
750,7,1,181.01804,0
751,8,1,181.01804,1
752,9,1,181.01804,0
753,4,1,181.01804,0
754,0,1,181.01804,0
755,6,1,181.01804,0
756,3,1,181.01804,0
757,9,1,181.01804,1
758,5,1,181.01804,0
759,2,1,181.01804,1
760,1,1,181.01804,0
761,3,1,181.01804,0
762,1,1,181.01804,0
763,3,1,181.01804,0
764,6,1,181.01804,1
765,5,1,181.01804,0
766,7,1,181.01804,0
767,4,1,181.01804,0
768,2,1,182.46078,0
769,2,1,182.46078,1
770,6,1,182.46078,1
771,3,1,182.46078,0
772,2,1,182.46078,1
773,6,1,182.46078,1
774,5,1,182.46078,0
775,4,1,182.46078,0
776,8,1,182.46078,0
777,9,1,182.46078,0
778,7,1,182.46078,0
779,1,1,182.46078,0
780,3,1,182.46078,0
781,0,1,182.46078,1
782,3,1,182.46078,0
783,8,1,182.46078,1
784,3,1,182.46078,0
785,1,1,182.46078,0
786,9,1,182.46078,0
787,3,1,182.46078,0
788,4,1,182.46078,0
789,4,1,182.46078,0
790,6,1,182.46078,0
791,4,1,182.46078,1
792,2,1,182.46078,0
793,1,1,182.46078,0
794,8,1,182.46078,0
795,2,1,182.46078,1
796,5,1,182.46078,0
797,4,1,182.46078,0
798,8,1,182.46078,0
799,8,1,182.46078,0
800,4,1,182.46078,0
801,0,1,182.46078,1
802,0,1,182.46078,1
803,2,1,182.46078,1
804,3,1,182.46078,0
805,2,1,182.46078,1
806,7,1,182.46078,0
807,7,1,182.46078,0
808,0,1,182.46078,0
809,8,1,182.46078,0
810,7,1,182.46078,0
811,4,1,182.46078,0
812,4,1,182.46078,1
813,7,1,182.46078,0
814,9,1,182.46078,0
815,6,1,182.46078,1
816,9,1,182.46078,0
817,0,1,182.46078,0
818,9,1,182.46078,0
819,8,1,182.46078,0
820,0,1,182.46078,0
821,4,1,182.46078,0
822,6,1,182.46078,0
823,0,1,182.46078,0
824,6,1,182.46078,0
825,3,1,182.46078,0
826,5,1,182.46078,0
827,4,1,182.46078,0
828,8,1,182.46078,0
829,3,1,182.46078,0
830,3,1,182.46078,0
831,9,1,182.46078,0
832,3,1,182.46078,0
833,3,1,182.46078,0
834,3,1,182.46078,0
835,7,1,182.46078,0
836,8,1,182.46078,0
837,0,1,182.46078,0
838,8,1,182.46078,0
839,2,1,182.46078,1
840,1,1,182.46078,0
841,7,1,182.46078,0
842,0,1,182.46078,0
843,6,1,182.46078,0
844,5,1,182.46078,0
845,4,1,182.46078,0
846,3,1,182.46078,0
847,8,1,182.46078,0
848,0,1,182.46078,1
849,9,1,182.46078,0
850,6,1,182.46078,0
851,3,1,182.46078,0
852,8,1,182.46078,1
853,0,1,182.46078,0
854,9,1,182.46078,0
855,9,1,182.46078,0
856,6,1,182.46078,0
857,8,1,182.46078,0
858,6,1,182.46078,1
859,8,1,182.46078,0
860,5,1,182.46078,0
861,7,1,182.46078,0
862,8,1,182.46078,1
863,6,1,182.46078,0
864,0,1,182.46078,0
865,2,1,182.46078,0
866,4,1,182.46078,1
867,0,1,182.46078,1
868,2,1,182.46078,0
869,2,1,182.46078,0
870,3,1,182.46078,0
871,1,1,182.46078,0
872,9,1,182.46078,0
873,7,1,182.46078,0
874,5,1,182.46078,0
875,1,1,182.46078,0
876,0,1,182.46078,0
877,8,1,182.46078,0
878,4,1,182.46078,0
879,6,1,182.46078,1
880,2,1,182.46078,0
881,6,1,182.46078,1
882,7,1,182.46078,0
883,9,1,182.46078,0
884,3,1,182.46078,0
885,2,1,182.46078,0
886,9,1,182.46078,0
887,8,1,182.46078,0
888,2,1,182.46078,1
889,2,1,182.46078,1
890,9,1,182.46078,0
891,2,1,182.46078,0
892,7,1,182.46078,0
893,3,1,182.46078,0
894,5,1,182.46078,0
895,9,1,182.46078,0
896,1,1,182.46078,0
897,8,1,182.46078,0
898,0,1,182.46078,0
899,2,1,182.46078,0
900,0,1,182.46078,1
901,5,1,182.46078,0
902,2,1,182.46078,0
903,1,1,182.46078,0
904,3,1,182.46078,0
905,7,1,182.46078,0
906,6,1,182.46078,0
907,7,1,182.46078,0
908,1,1,182.46078,0
909,2,1,182.46078,0
910,5,1,182.46078,0
911,8,1,182.46078,1
912,0,1,182.46078,0
913,3,1,182.46078,0
914,7,1,182.46078,0
915,2,1,182.46078,0
916,4,1,182.46078,0
917,0,1,182.46078,0
918,9,1,182.46078,0
919,1,1,182.46078,0
920,8,1,182.46078,1
921,6,1,182.46078,1
922,7,1,182.46078,0
923,7,1,182.46078,0
924,4,1,182.46078,0
925,3,1,182.46078,0
926,4,1,182.46078,0
927,9,1,182.46078,1
928,1,1,182.46078,0
929,9,1,182.46078,0
930,5,1,182.46078,0
931,1,1,182.46078,0
932,7,1,182.46078,0
933,3,1,182.46078,0
934,9,1,182.46078,0
935,7,1,182.46078,0
936,6,1,182.46078,0
937,9,1,182.46078,0
938,1,1,182.46078,0
939,3,1,182.46078,0
940,7,1,182.46078,0
941,8,1,182.46078,0
942,3,1,182.46078,0
943,3,1,182.46078,0
944,6,1,182.46078,1
945,7,1,182.46078,0
946,2,1,182.46078,1
947,8,1,182.46078,0
948,5,1,182.46078,0
949,8,1,182.46078,0
950,5,1,182.46078,0
951,1,1,182.46078,0
952,1,1,182.46078,0
953,4,1,182.46078,0
954,4,1,182.46078,0
955,3,1,182.46078,0
956,1,1,182.46078,0
957,0,1,182.46078,1
958,7,1,182.46078,0
959,7,1,182.46078,0
960,0,1,182.46078,1
961,7,1,182.46078,0
962,9,1,182.46078,0
963,4,1,182.46078,0
964,4,1,182.46078,0
965,8,1,182.46078,1
966,5,1,182.46078,0
967,5,1,182.46078,0
968,4,1,182.46078,0
969,0,1,182.46078,0
970,8,1,182.46078,0
971,2,1,182.46078,1
972,1,1,182.46078,0
973,0,1,182.46078,0
974,8,1,182.46078,0
975,4,1,182.46078,1
976,5,1,182.46078,0
977,0,1,182.46078,0
978,4,1,182.46078,1
979,0,1,182.46078,0
980,6,1,182.46078,0
981,1,1,182.46078,0
982,7,1,182.46078,0
983,3,1,182.46078,0
984,2,1,182.46078,0
985,6,1,182.46078,1
986,7,1,182.46078,0
987,2,1,182.46078,1
988,6,1,182.46078,1
989,9,1,182.46078,0
990,3,1,182.46078,0
991,1,1,182.46078,0
992,4,1,182.46078,1
993,6,1,182.46078,1
994,2,1,182.46078,0
995,5,1,182.46078,1
996,4,1,182.46078,0
997,2,1,182.46078,0
998,0,1,182.46078,1
999,6,1,182.46078,0
1000,2,1,182.46078,1
1001,1,1,182.46078,0
1002,7,1,182.46078,0
1003,3,1,182.46078,0
1004,4,1,182.46078,0
1005,1,1,182.46078,0
1006,0,1,182.46078,1
1007,5,1,182.46078,0
1008,4,1,182.46078,0
1009,3,1,182.46078,0
1010,1,1,182.46078,0
1011,1,1,182.46078,0
1012,7,1,182.46078,0
1013,4,1,182.46078,0
1014,9,1,182.46078,0
1015,9,1,182.46078,0
1016,4,1,182.46078,0
1017,8,1,182.46078,0
1018,4,1,182.46078,0
1019,0,1,182.46078,0
1020,2,1,182.46078,0
1021,4,1,182.46078,0
1022,5,1,182.46078,0
1023,1,1,182.46078,0
1024,1,1,182.91113,0
1025,6,1,182.91113,1
1026,4,1,182.91113,0
1027,7,1,182.91113,0
1028,1,1,182.91113,0
1029,9,1,182.91113,0
1030,4,1,182.91113,0
1031,2,1,182.91113,0
1032,4,1,182.91113,0
1033,1,1,182.91113,0
1034,5,1,182.91113,0
1035,5,1,182.91113,0
1036,3,1,182.91113,0
1037,8,1,182.91113,0
1038,3,1,182.91113,0
1039,1,1,182.91113,0
1040,4,1,182.91113,0
1041,5,1,182.91113,0
1042,6,1,182.91113,0
1043,8,1,182.91113,0
1044,9,1,182.91113,0
1045,4,1,182.91113,0
1046,1,1,182.91113,0
1047,5,1,182.91113,0
1048,3,1,182.91113,0
1049,8,1,182.91113,0
1050,0,1,182.91113,1
1051,3,1,182.91113,0
1052,2,1,182.91113,1
1053,5,1,182.91113,0
1054,1,1,182.91113,0
1055,2,1,182.91113,1
1056,8,1,182.91113,0
1057,3,1,182.91113,0
1058,4,1,182.91113,0
1059,4,1,182.91113,0
1060,0,1,182.91113,0
1061,8,1,182.91113,0
1062,8,1,182.91113,0
1063,3,1,182.91113,0
1064,3,1,182.91113,0
1065,1,1,182.91113,0
